ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _eael_post_view_count,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,GG-523,,Midnight Blue Soft Silk Saree with Peach Floral Print & Aqua Zari Border,1,0,visible,"The pallu showcases intricate woven designs and delicate tassels, blending tradition with modern artistry. An ideal choice for patriotic celebrations, cultural events, and festive gatherings.","Make a bold yet graceful statement in this midnight blue soft silk saree, featuring striking peach floral digital prints across the body. The subtle shimmer of the silk paired with the refreshing aqua green zari border elevates the overall elegance.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/5617/aspGya.jpg, https://imagizer.imageshack.com/img922/8290/U5XKAO.jpg, https://imagizer.imageshack.com/img922/3766/C6JNdN.jpg, https://imagizer.imageshack.com/img924/183/15ppeF.jpg, https://imagizer.imageshack.com/img924/5273/MP0T3e.jpg, https://imagizer.imageshack.com/img922/9972/khQHwL.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-524,,Golden Beige Soft Silk Saree with Geometric Weave & Pink Ornamental Pallu,1,0,visible,"The pallu steals the show with grand pink ornamental motifs, floral detailing, and zari highlights—perfectly paired with a golden woven border and playful tassels. Ideal for festive days, patriotic celebrations, or cultural events.","Celebrate the spirit of tradition with this elegant golden beige soft silk saree, adorned with a vibrant mix of red, brown, and green geometric designs. The rich texture and intricate weave offer a luxurious touch to your ethnic wardrobe.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/3325/P6H6Ya.jpg, https://imagizer.imageshack.com/img922/6282/L2SQbO.jpg, https://imagizer.imageshack.com/img924/6752/9Uok0h.jpg, https://imagizer.imageshack.com/img923/3239/1MoyHd.jpg, https://imagizer.imageshack.com/img922/6245/fAhko3.jpg, https://imagizer.imageshack.com/img923/2363/2Qy3m0.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-525,,Beige Soft Silk Saree with Bold Floral Print & Golden Zari Border,1,0,visible,"The saree is enhanced with a luxurious golden zari border and matching pallu adorned with delicate tassels. Perfect for day functions, pujas, and festive gatherings, this saree blends tradition with modern charm.","Grace your festive look with this elegant beige soft silk saree, beautifully highlighted with vibrant green and orange floral motifs. The minimal yet bold floral prints give it a refreshing and contemporary appeal.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/6121/9S70Uo.jpg, https://imagizer.imageshack.com/img923/7366/UJsNgc.jpg, https://imagizer.imageshack.com/img924/4931/C2FOF3.jpg, https://imagizer.imageshack.com/img922/9669/vvIsde.jpg, https://imagizer.imageshack.com/img922/8624/csHiYI.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-526,,Royal Soft Silk Saree with Zari Border & Lotus Peacock Print,1,0,visible,"This saree is a harmonious blend of tradition and luxury, designed to make you stand out with its golden shimmer, vibrant colors, and intricate pallu artwork. Pair it with statement jewelry for a truly captivating look.","Drape yourself in timeless elegance with this exquisite soft silk saree, featuring a mesmerizing lotus and peacock print. The delicate floral motifs combined with graceful zari detailing add a regal touch, perfect for any festive or traditional occasion.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/1193/Zwvl4P.jpg, https://imagizer.imageshack.com/img922/8876/3m82Fm.jpg, https://imagizer.imageshack.com/img924/8580/D0mhjJ.jpg, https://imagizer.imageshack.com/img923/4585/WGzGmA.jpg, https://imagizer.imageshack.com/img923/3573/GzCRr1.jpg, https://imagizer.imageshack.com/img924/653/YUUGZE.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-527,,Elegant Soft Silk Saree with Traditional Peacock Pallu,1,0,visible,"Intricately woven with zari work and traditional detailing, this saree is a perfect blend of sophistication and celebration. Whether it’s a wedding or a traditional gathering, this piece is designed to steal the spotlight.","Add a royal flair to your ethnic wardrobe with this stunning soft silk saree, gracefully adorned with floral motifs and a majestic peacock pallu. The vibrant contrast between the teal base and the multicolor print brings out a rich cultural essence that’s perfect for festive and ceremonial wear.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/5735/MDOpXF.jpg, https://imagizer.imageshack.com/img922/4316/1d3sZE.jpg, https://imagizer.imageshack.com/img924/9043/MAbaky.jpg, https://imagizer.imageshack.com/img922/5632/vKLOeg.jpg, https://imagizer.imageshack.com/img923/5326/AqU9ri.jpg, https://imagizer.imageshack.com/img924/5760/q3surH.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-528,,Multicolor Soft Silk Saree with Ethnic Motif Pallu & Zari Border,1,0,visible,"Perfect for festive celebrations and special occasions, this saree blends contemporary vibrancy with timeless tradition, ensuring you make a statement wherever you go.","Drape yourself in artistic elegance with this multicolor soft silk saree featuring a mesmerizing abstract floral print that beautifully transitions into a traditional ethnic motif pallu. The intricate patterns in vibrant hues give it a regal charm, while the shimmering zari-woven lavender border adds an exquisite finish.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/774/wzE54h.jpg, https://imagizer.imageshack.com/img922/6433/djYu7K.jpg, https://imagizer.imageshack.com/img922/2065/XEtFVn.jpg, https://imagizer.imageshack.com/img923/7820/Ko6ZXC.jpg, https://imagizer.imageshack.com/img924/5454/YNjhZu.jpg, https://imagizer.imageshack.com/img923/374/ZVpWDw.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-529,,Copper-Rose Soft Silk Saree with Geometric Patola-Inspired Pallu & Zari Border,1,0,visible,"Finished with tassel detailing for a classic touch, this saree is perfect for weddings, poojas, or festive gatherings where you want to showcase timeless grace with a colorful twist.","Celebrate the richness of tradition with this copper-rose soft silk saree, artfully woven with delicate ethnic motifs and a striking geometric pallu inspired by Patola patterns. The harmonious blend of mustard, red, and ivory motifs across the body adds a joyful vibrancy, while the ornate border with antique gold zari enhances its grandeur.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/4979/f9X2A4.jpg, https://imagizer.imageshack.com/img924/3862/NSti7O.jpg, https://imagizer.imageshack.com/img924/7012/6xgNBI.jpg, https://imagizer.imageshack.com/img924/8889/TIY5oc.jpg, https://imagizer.imageshack.com/img923/9586/maqj4r.jpg, https://imagizer.imageshack.com/img922/9458/5NI2yO.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-530,,Patola-Inspired Purple Soft Silk Saree with Geometric & Floral Motifs,1,0,visible,"This saree is ideal for festive gatherings, cultural events, or weddings, offering a graceful drape and a stunning look from every angle. The intricate detailing on the blouse and pallu adds a luxurious feel to the ensemble.","Experience traditional elegance with a touch of modern design in this exquisite Patola-style soft silk saree. The soothing purple base is enhanced with vibrant geometric and floral motifs, complemented by a beautifully woven golden zari border. A perfect piece that blends heritage charm with contemporary fashion.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/8615/OiP9E7.jpg, https://imagizer.imageshack.com/img924/4016/LBBq5o.jpg, https://imagizer.imageshack.com/img922/3373/zJ4420.jpg, https://imagizer.imageshack.com/img922/1060/TxhBYl.jpg, https://imagizer.imageshack.com/img923/9408/t6FP27.jpg, https://imagizer.imageshack.com/img923/2055/vElnrT.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-531,,Peacock Motif Soft Silk Saree with Antique Zari Border,1,0,visible,"Perfect for festive celebrations and traditional functions, this saree brings together heritage artistry and contemporary grace. The subtle sheen and soft texture enhance its drape and overall appeal.","Exuding timeless elegance, this soft silk saree features a luxurious blend of deep blue and antique copper tones, adorned with intricate peacock motifs all over. The richly woven antique golden zari border and pallu, detailed with traditional patterns and maroon highlights, add a regal charm to the ensemble.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/3078/6MZqBD.jpg, https://imagizer.imageshack.com/img923/8422/scN1ja.jpg, https://imagizer.imageshack.com/img923/7789/rQKtuC.jpg, https://imagizer.imageshack.com/img924/1443/gJs7ZD.jpg, https://imagizer.imageshack.com/img922/5574/omMswG.jpg, https://imagizer.imageshack.com/img924/2500/NQ2RbU.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-532,,Teal Blue Soft Silk Saree with Floral Digital Pallu & Zari Border,1,0,visible,"Accentuated with a shimmering zari border and delicate tassels, this saree is perfect for festive mornings or daytime celebrations. Its lightweight drape and soft finish make it a stylish yet comfortable choice for any traditional affair.","This elegant teal blue soft silk saree features a unique checkered weave adorned with beautifully placed floral digital prints. The pallu is enriched with striking rose motifs framed in intricate patterns, creating a graceful blend of tradition and modern aesthetics.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/3875/bsbr7L.jpg, https://imagizer.imageshack.com/img922/286/lz7NB0.jpg, https://imagizer.imageshack.com/img923/756/U75k9E.jpg, https://imagizer.imageshack.com/img924/3341/8YsGse.jpg, https://imagizer.imageshack.com/img923/7669/9BGxX4.jpg, https://imagizer.imageshack.com/img923/6144/iUhJXQ.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-533,,Elegant Soft Silk Saree with Traditional Geometric & Floral Weaving,1,0,visible,"Perfect for festive celebrations and special events, the saree drapes beautifully and offers a refined sheen, enhancing your ethnic charm effortlessly.","An exquisite blend of heritage and style, this soft silk saree features a graceful mix of muted greens and earthy tones in abstract and traditional weaving. The pallu is highlighted with multicolor geometric and floral patterns, adding depth and elegance to its rich texture.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/7292/cS9AHi.jpg, https://imagizer.imageshack.com/img924/6716/byX7B2.jpg, https://imagizer.imageshack.com/img923/7149/It4kEQ.jpg, https://imagizer.imageshack.com/img922/4500/2p6q2i.jpg, https://imagizer.imageshack.com/img924/903/VkExVB.jpg, https://imagizer.imageshack.com/img923/2997/YpHufi.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-534,,Soft Silk Saree with Traditional Paisley Floral Print and Zari Border,1,0,visible,"Paired with a contrast blouse, it offers a perfect blend of vibrancy and elegance, ideal for festive occasions and ethnic gatherings.","This graceful soft silk saree showcases a beautiful combination of traditional paisley and floral motifs in warm hues of orange and red over a pastel green base. The pallu is richly adorned with intricate multicolored print work, enhanced by a shimmering golden zari border.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/9554/G0W19O.jpg, https://imagizer.imageshack.com/img922/1305/wKDlgT.jpg, https://imagizer.imageshack.com/img924/4122/y0nMih.jpg, https://imagizer.imageshack.com/img922/6340/SfNV2t.jpg, https://imagizer.imageshack.com/img922/7373/GSdKYS.jpg, https://imagizer.imageshack.com/img924/8407/K7pi80.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-535,,Elegant Green Soft Silk Blend Saree with Designer Pallu,1,0,visible,Pair it with the coordinated designer blouse to complete your timeless ethnic look.,"Gracefully crafted in soft silk blend, this refreshing green saree features a soothing watercolor-style digital print across the body. The elegant golden zari border adds a traditional charm, while the matching pallu is adorned with subtle design motifs and tassels, perfect for festive and wedding occasions.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/8828/Gs57tM.jpg, https://imagizer.imageshack.com/img923/2443/jOpB7M.jpg, https://imagizer.imageshack.com/img923/5967/xg2sbg.jpg, https://imagizer.imageshack.com/img922/7206/QcokNg.jpg, https://imagizer.imageshack.com/img922/9034/k0fgs8.jpg, https://imagizer.imageshack.com/img924/6015/fNDRUu.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-536,,Vibrant Soft Silk Blend Saree with Multicolor Woven Motifs,1,0,visible,"A perfect blend of festive charm and traditional elegance, this soft silk blend saree comes in a warm orange base beautifully adorned with colorful woven mandala-style motifs.","The pink zari border and pallu add a graceful touch, making it ideal for special occasions and cultural celebrations.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/5569/9PG95W.jpg, https://imagizer.imageshack.com/img924/9470/CJz8l3.jpg, https://imagizer.imageshack.com/img922/9434/r5EWQU.jpg, https://imagizer.imageshack.com/img923/1790/VJxzRr.jpg, https://imagizer.imageshack.com/img922/7015/OxzVTc.jpg, https://imagizer.imageshack.com/img924/7537/lxdyWN.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-537,,Pink-Blue Soft Silk Blend Saree with Geometric Motifs & Traditional Pallu,1,0,visible,This vibrant soft silk blend saree features eye-catching pink and blue geometric patterns across the body,"The highlight is its artistic pallu, showcasing traditional motifs with rich zari weaving, complemented by a detailed pink border. A perfect fusion of festive glam and cultural grace.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/3143/nHA4Y2.jpg, https://imagizer.imageshack.com/img923/603/h4W7Bt.jpg, https://imagizer.imageshack.com/img924/1604/QOAw2e.jpg, https://imagizer.imageshack.com/img924/6573/qpbmES.jpg, https://imagizer.imageshack.com/img924/5871/YmwJQh.jpg, https://imagizer.imageshack.com/img924/1535/csCmhX.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
