ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _eael_post_view_count,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,GG-122,,Light Grey Linen Cotton Saree with Artistic Coral & Pink Floral Prints,1,0,visible,"Graceful and contemporary, this light grey linen cotton saree features artistic coral, orange, and pink floral prints, a navy striped border with tassels, and a matching blouse piece — perfect for casual, office, or light festive occasions.","Step into effortless elegance with the Light Grey Linen Cotton Saree, a perfect blend of comfort and modern style. Crafted from soft, breathable linen cotton, this saree drapes smoothly for all-day wear. The light grey base is adorned with artistic floral prints in vibrant coral, orange, and pink shades, enhanced with subtle abstract details for a contemporary touch.",,,taxable,,1,100,,0,0,,,,,1,,1050,1999,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/1241/cZv6ND.jpg, https://imagizer.imageshack.com/img924/2568/idemDc.jpg, https://imagizer.imageshack.com/img923/4061/ymSr56.jpg, https://imagizer.imageshack.com/img923/3779/MssYP9.jpg, https://imagizer.imageshack.com/img923/9144/pyaYJo.jpg, https://imagizer.imageshack.com/img923/7884/2jwNZ6.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-201,,Elegant White Chanderi Saree with Digital Leaf Print – Lightweight & Stylish,1,0,visible,"Graceful and contemporary, this White Chanderi saree features subtle digital leaf prints, a soft texture, and a lightweight drape, perfect for festive, office, or casual wear.","Elevate your wardrobe with the Elegant White Chanderi Saree, a perfect blend of traditional charm and modern style. Crafted from soft, breathable Chanderi fabric, this saree ensures all-day comfort while maintaining an elegant drape.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/2928/THVnRB.jpg, https://imagizer.imageshack.com/img924/9603/ssW7pY.jpg, https://imagizer.imageshack.com/img923/8433/hNJmay.jpg, https://imagizer.imageshack.com/img922/777/7NpSVT.jpg, https://imagizer.imageshack.com/img923/7514/bxlZyj.jpg,",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-202,,Stylish White Chanderi Saree with Digital Geometric Print – Modern & Elegant,1,0,visible,"Step out in style with this White Chanderi saree featuring soothing digital geometric prints, a lightweight drape, and a soft texture — perfect for festive, office, or casual wear.","Elevate your ethnic wardrobe with the Stylish White Chanderi Saree, designed to blend contemporary digital artistry with traditional elegance. Crafted from soft and breathable Chanderi fabric, this saree offers all-day comfort while draping gracefully.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/2863/LpFq7q.jpg, https://imagizer.imageshack.com/img923/4232/xomZkg.jpg, https://imagizer.imageshack.com/img922/5895/19HS6F.jpg, https://imagizer.imageshack.com/img923/7875/eI1C8u.jpg, https://imagizer.imageshack.com/img922/9413/GYZkzc.jpg, https://imagizer.imageshack.com/img923/7435/ZB8Gu3.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-203,,Elegant White Chanderi Saree with Digital Blue Floral Print – Modern & Chic,1,0,visible,Elegant White Chanderi Saree with Digital Blue Floral Print – Modern & Chic,"Elevate your ethnic wardrobe with the Elegant White Chanderi Saree, a perfect fusion of contemporary digital design and classic charm. Crafted from soft, breathable Chanderi fabric, it ensures effortless draping and all-day comfort.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/8325/tg70iB.jpg, https://imagizer.imageshack.com/img923/7637/TKpgeF.jpg, https://imagizer.imageshack.com/img922/358/mOgMoY.jpg, https://imagizer.imageshack.com/img923/236/xMRVQT.jpg, https://imagizer.imageshack.com/img924/4176/EPqubV.jpg, https://imagizer.imageshack.com/img922/8902/g1nMz2.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-204,,Elegant Deep Olive Green Chanderi Saree with Pastel Digital Floral Print – Festive & Stylish,1,0,visible,"Drape yourself in elegance with this deep olive green Chanderi saree featuring delicate pastel digital floral prints. Lightweight, stylish, and perfect for festive or casual occasions.","Add a touch of sophistication to your wardrobe with the Elegant Chanderi Saree in a deep olive green base, beautifully adorned with soft pastel digital floral prints. Crafted from lightweight White Chanderi fabric, it ensures effortless draping and all-day comfort.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/2760/3wMDQI.jpg, https://imagizer.imageshack.com/img922/6453/TU2bJF.jpg, https://imagizer.imageshack.com/img923/2842/bdtmnu.jpg, https://imagizer.imageshack.com/img924/4576/ESuTrw.jpg, https://imagizer.imageshack.com/img923/8990/eFXX10.jpg, https://imagizer.imageshack.com/img923/2248/ZM1DyU.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-205,,Stylish Bottle Green Chanderi Saree with Bold Geometric Digital Print – Trendy & Elegant,1,0,visible,"Step out in style with this bottle green Chanderi saree, featuring bold white and mustard geometric digital prints. Lightweight and versatile, perfect for festive, office, or casual occasions.","Make a striking statement with the Stylish Chanderi Saree in a rich bottle green base, adorned with bold white and mustard geometric digital prints. Crafted from lightweight White Chanderi fabric, this saree drapes effortlessly while offering comfort for all-day wear.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/7987/j2Itwu.jpg, https://imagizer.imageshack.com/img923/126/AhiB8c.jpg, https://imagizer.imageshack.com/img923/9987/yIZrJW.jpg, https://imagizer.imageshack.com/img923/2964/Mh7Eqs.jpg, https://imagizer.imageshack.com/img924/3449/zsxSYV.jpg, https://imagizer.imageshack.com/img923/2026/q8UI3O.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-206,,Elegant Brown Chanderi Saree with Floral & Geometric Digital Print – Trendy Ethnic Wear,1,0,visible,"Exude charm with this brown Chanderi saree, featuring a unique blend of floral vines and bold geometric digital prints in turquoise and white. Lightweight, versatile, and perfect for festive, office, or casual occasions.","Step into effortless elegance with the Elegant Chanderi Saree, crafted in an earthy brown base adorned with a harmonious mix of floral vine patterns and bold geometric digital prints in turquoise and white. Made from soft White Chanderi fabric, this saree offers a graceful drape and comfortable wear, perfect for all-day events.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/9793/qOKDxj.jpg, https://imagizer.imageshack.com/img923/4837/40isbI.jpg, https://imagizer.imageshack.com/img924/7473/bZKRLx.jpg, https://imagizer.imageshack.com/img923/9827/RGryEY.jpg, https://imagizer.imageshack.com/img922/7892/jpNG6o.jpg, https://imagizer.imageshack.com/img923/5818/GSR3MU.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-207,,Stylish Blue Chanderi Saree with Leaf & Abstract Digital Print – Modern Ethnic Elegance,1,0,visible,"Elevate your ethnic wardrobe with this blue Chanderi saree, featuring soothing leaf and abstract digital motifs in green and white. Lightweight and versatile, ideal for festive, office, or casual occasions.","Bring a fresh, contemporary twist to your traditional collection with the Stylish Chanderi Saree, crafted from soft White Chanderi fabric. This elegant saree features a serene blue base adorned with green and white leaf motifs intertwined with abstract digital designs, offering a graceful and modern appeal.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/1807/205bEl.jpg, https://imagizer.imageshack.com/img923/6144/Pxjllt.jpg, https://imagizer.imageshack.com/img922/9848/oFBVM2.jpg, https://imagizer.imageshack.com/img922/5062/a88q0x.jpg, https://imagizer.imageshack.com/img923/6842/ae4Rrs.jpg, https://imagizer.imageshack.com/img923/7740/hnPBEL.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-208,,Elegant Brown Chanderi Saree with Ethnic Floral & Block Print – Timeless Char,1,0,visible,"Add grace to your wardrobe with this brown Chanderi saree featuring ethnic floral motifs and a contrasting block-inspired pallu. Lightweight and versatile, perfect for casual, office, or festive occasions.","Step into effortless elegance with the Elegant Chanderi Saree, crafted from soft White Chanderi fabric. The soothing earthy brown base is adorned with intricate ethnic floral motifs in shades of blue and maroon, creating a balanced blend of tradition and modern style.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/9459/tmtGdr.jpg, https://imagizer.imageshack.com/img922/6134/7LYJkt.jpg, https://imagizer.imageshack.com/img922/6682/g5DA1y.jpg, https://imagizer.imageshack.com/img923/9482/TluXeb.jpg, https://imagizer.imageshack.com/img923/8370/NhzfY4.jpg, https://imagizer.imageshack.com/img923/828/o6FUjC.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-209,,Elegant Black Chanderi Saree with Reddish Pink Printed Border – Classic & Festive,1,0,visible,"Graceful and striking, this black Chanderi saree features a rich reddish-pink border with intricate prints. Perfect for weddings, festivals, and traditional celebrations.","Elevate your ethnic wardrobe with the Elegant Black Chanderi Saree, crafted from soft White Chanderi fabric. The deep black base is beautifully complemented by a rich reddish-pink border, adorned with intricate traditional printed motifs that add a refined charm.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/2048/eEi6Nd.jpg, https://imagizer.imageshack.com/img922/8679/BLUalT.jpg, https://imagizer.imageshack.com/img922/8602/zXTmeA.jpg, https://imagizer.imageshack.com/img923/2096/0bXDdd.jpg, https://imagizer.imageshack.com/img924/4787/InA0gG.jpg, https://imagizer.imageshack.com/img923/3148/XC5bOD.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-210,,Elegant Coffee Brown Chanderi Saree with Ethnic & Floral Digital Prints – Festive & Classic,1,0,visible,"Celebrate tradition with a modern twist! This coffee brown Chanderi saree features intricate floral and ethnic digital prints, ideal for weddings, festivals, and elegant gatherings.","Wrap yourself in sophistication with the Elegant Coffee Brown Chanderi Saree, crafted from premium Chanderi fabric. The earthy coffee brown base is enhanced with multicolor digital floral and ethnic patterns, creating a perfect harmony of tradition and contemporary style.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/7375/IVRctB.jpg, https://imagizer.imageshack.com/img924/4286/HJbqYv.jpg, https://imagizer.imageshack.com/img924/1744/YM1W6t.jpg, https://imagizer.imageshack.com/img923/4535/k2RkXa.jpg, https://imagizer.imageshack.com/img923/6982/nQKI8W.jpg, https://imagizer.imageshack.com/img922/7573/jHkHXI.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-211,,Black & Maroon Chanderi Saree with Geometric & Block Prints – Festive & Elegant,1,0,visible,"Make a bold statement with this black Chanderi saree featuring maroon and white geometric and traditional block prints. Perfect for weddings, festive celebrations, and casual ethnic events.","Elevate your ethnic wardrobe with the Black & Maroon Geometric Printed Chanderi Saree, crafted from premium Chanderi fabric. The rich black base is adorned with a striking combination of maroon and white geometric and traditional block prints, offering a sophisticated yet contemporary appeal.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/9726/9v2YT9.jpg, https://imagizer.imageshack.com/img923/4661/oEXvSM.jpg, https://imagizer.imageshack.com/img924/2662/cZlaxX.jpg, https://imagizer.imageshack.com/img923/5851/FYEsbt.jpg, https://imagizer.imageshack.com/img923/6835/zzEZSd.jpg, https://imagizer.imageshack.com/img922/9751/6aEXf5.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-212,,Aqua Blue Chanderi Saree with Digital Abstract & Floral Prints – Elegant & Contemporary,1,0,visible,"Step out in style with this aqua blue Chanderi saree featuring modern digital abstract prints with subtle floral accents. Lightweight, chic, and perfect for weddings, festive occasions, and casual ethnic events.",,,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/6623/SeJPRk.jpg, https://imagizer.imageshack.com/img923/3392/AzEwOp.jpg, https://imagizer.imageshack.com/img924/8841/yEjYuC.jpg, https://imagizer.imageshack.com/img922/513/xUx2Sg.jpg, https://imagizer.imageshack.com/img923/6919/jZbv1T.jpg, https://imagizer.imageshack.com/img924/4013/4ElRzA.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-213,,Beige Chanderi Saree with Teal Ethnic Motifs – Elegant & Festive,1,0,visible,"Elevate your ethnic look with this beige Chanderi saree featuring teal borders and intricate ethnic motif prints. Perfect for weddings, festive celebrations, and traditional events.","Add a touch of sophistication to your ethnic collection with the Beige & Teal Ethnic Motif Printed Chanderi Saree. Crafted from premium Chanderi fabric, this saree features a soft beige base adorned with intricate ethnic and floral digital prints, beautifully highlighted with teal blue borders.",,,taxable,,1,100,,0,0,,,,,1,,1100,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/3451/WJO9ZS.jpg, https://imagizer.imageshack.com/img923/3584/J1Lgmw.jpg, https://imagizer.imageshack.com/img923/4049/LAV2PC.jpg, https://imagizer.imageshack.com/img922/1449/OR7QFx.jpg, https://imagizer.imageshack.com/img922/6985/RJU1bG.jpg, https://imagizer.imageshack.com/img922/7250/LTzBxo.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
